State,City,mean_Black,mean_White,size_Black,size_White,min_race_n,gap_pp,weight
Florida,Dade,0.45663956639566394,0.5647626709573612,738.0,1243.0,30,-10.812310456169726,1981.0
Florida,Duval,0.41403508771929826,0.41361256544502617,285.0,191.0,30,0.04225222742720858,476.0
Florida,Hillsborough,0.6538461538461539,0.5808080808080808,78.0,198.0,30,7.303807303807308,276.0
Florida,Orange,0.609375,0.6226415094339622,64.0,106.0,30,-1.3266509433962237,170.0
Florida,Palm Beach,0.582089552238806,0.515527950310559,134.0,161.0,30,6.6561601928247,295.0
Florida,Pinellas,0.375,0.5206611570247934,40.0,121.0,30,-14.566115702479344,161.0
Florida,Polk,0.6470588235294118,0.6697247706422018,34.0,109.0,30,-2.266594711279002,143.0
Georgia,Bibb,0.5204081632653061,0.5454545454545454,98.0,33.0,30,-2.504638218923927,131.0
Georgia,Chatham,0.46441947565543074,0.4659090909090909,267.0,88.0,30,-0.1489615253660148,355.0
Georgia,Clayton,0.23148148148148148,0.3380281690140845,108.0,71.0,30,-10.654668753260301,179.0
Georgia,Cobb,0.323943661971831,0.46835443037974683,71.0,79.0,30,-14.441076840791583,150.0
Georgia,De Kalb,0.39303482587064675,0.37404580152671757,402.0,131.0,30,1.8989024343929184,533.0
Georgia,Fulton,0.4230927835051546,0.45560747663551404,2425.0,428.0,30,-3.251469313035943,2853.0
Georgia,Gwinnett,0.3283582089552239,0.32456140350877194,67.0,114.0,30,0.3796805446451945,181.0
Georgia,Muscogee,0.4155844155844156,0.36363636363636365,77.0,44.0,30,5.1948051948051965,121.0
Georgia,Richmond,0.5274725274725275,0.5230769230769231,182.0,65.0,30,0.439560439560438,247.0
Illinois,Cook,0.40451807228915665,0.34584897788902796,6640.0,2397.0,30,5.8669094400128685,9037.0
Illinois,St. Clair,0.32857142857142857,0.40384615384615385,280.0,52.0,30,-7.527472527472528,332.0
Illinois,Will,0.2608695652173913,0.4107142857142857,46.0,56.0,30,-14.98447204968944,102.0
Illinois,Winnebago,0.7903225806451613,0.6363636363636364,62.0,44.0,30,15.39589442815249,106.0
Indiana,Allen,0.6266666666666667,0.5943396226415094,150.0,106.0,30,3.232704402515729,256.0
Indiana,Elkhart,0.8181818181818182,0.6571428571428571,33.0,35.0,30,16.10389610389611,68.0
Indiana,Lake,0.7001748251748252,0.6161616161616161,1144.0,297.0,30,8.401320901320908,1441.0
Indiana,Marion,0.6801909307875895,0.6481481481481481,838.0,324.0,30,3.204278263944138,1162.0
Indiana,St. Joseph,0.7868852459016393,0.8181818181818182,122.0,88.0,30,-3.1296572280178903,210.0
Kansas,Sedgwick,0.6428571428571429,0.6721311475409836,56.0,61.0,30,-2.927400468384067,117.0
Kansas,Shawnee,0.6111111111111112,0.7878787878787878,36.0,33.0,30,-17.676767676767668,69.0
Kansas,Wyandotte,0.8688524590163934,0.8352941176470589,122.0,85.0,30,3.3558341369334554,207.0
Kentucky,Fayette,0.7333333333333333,0.8472222222222222,60.0,72.0,30,-11.388888888888893,132.0
Kentucky,Jefferson,0.6864608076009501,0.6496815286624203,421.0,157.0,30,3.6779278938529725,578.0
Louisiana,Caddo,0.49823321554770317,0.6901408450704225,283.0,71.0,30,-19.190762952271932,354.0
Louisiana,East Baton Rouge,0.7338129496402878,0.6276595744680851,556.0,94.0,30,10.615337517220269,650.0
Louisiana,Jefferson,0.7163120567375887,0.4536082474226804,282.0,97.0,30,26.270380931490827,379.0
Louisiana,Orleans,0.7419072615923009,0.5735294117647058,3429.0,408.0,30,16.83778498275951,3837.0
Maryland,Anne Arundel,0.7027027027027027,0.6122448979591837,74.0,49.0,30,9.045780474351906,123.0
Maryland,Baltimore,0.7222222222222222,0.68,162.0,125.0,30,4.222222222222216,287.0
Maryland,Baltimore city,0.7005677610466552,0.5813953488372093,4051.0,301.0,30,11.917241220944586,4352.0
Maryland,Montgomery,0.6470588235294118,0.573170731707317,68.0,82.0,30,7.388809182209477,150.0
Maryland,Prince George's,0.7064093728463129,0.664,1451.0,250.0,30,4.240937284631285,1701.0
Massachusetts,Hampden,0.7192982456140351,0.5692307692307692,57.0,65.0,30,15.00674763832659,122.0
Massachusetts,Plymouth,0.5652173913043478,0.45161290322580644,46.0,31.0,30,11.360448807854134,77.0
Massachusetts,Suffolk,0.8423597678916828,0.752913752913753,1034.0,429.0,30,8.94460149779298,1463.0
Michigan,Genesee,0.6483704974271012,0.5379746835443038,583.0,158.0,30,11.03958138827974,741.0
Michigan,Ingham,0.6666666666666666,0.48148148148148145,57.0,54.0,30,18.51851851851852,111.0
Michigan,Kent,0.375,0.358695652173913,104.0,92.0,30,1.6304347826086973,196.0
Michigan,Oakland,0.584,0.5,125.0,108.0,30,8.399999999999997,233.0
Michigan,Saginaw,0.6403940886699507,0.6231884057971014,203.0,69.0,30,1.7205682872849293,272.0
Michigan,Washtenaw,0.5555555555555556,0.6097560975609756,36.0,41.0,30,-5.420054200542001,77.0
Michigan,Wayne,0.7196751818643208,0.5566037735849056,5911.0,1060.0,30,16.307140827941513,6971.0
Minnesota,Hennepin,0.4961832061068702,0.5306122448979592,262.0,147.0,30,-3.4429038791088997,409.0
Minnesota,Ramsey,0.7162162162162162,0.5,74.0,50.0,30,21.62162162162162,124.0
Mississippi,Harrison,0.5757575757575758,0.6756756756756757,33.0,37.0,30,-9.991809991809985,70.0
Mississippi,Hinds,0.7853658536585366,0.6025641025641025,410.0,78.0,30,18.28017510944341,488.0
Missouri,Jackson,0.7802083333333333,0.6513157894736842,960.0,456.0,30,12.889254385964911,1416.0
Missouri,St. Louis,0.6203208556149733,0.5,187.0,82.0,30,12.032085561497329,269.0
Missouri,St. Louis city,0.7586327171259156,0.6167979002624672,2867.0,381.0,30,14.183481686344845,3248.0
Nebraska,Douglas,0.6126126126126126,0.6578947368421053,111.0,38.0,30,-4.528212422949274,149.0
Nevada,Clark,0.562874251497006,0.6203155818540433,501.0,1014.0,30,-5.744133035703736,1515.0
New Jersey,Atlantic,0.8602941176470589,0.7731958762886598,136.0,97.0,30,8.709824135839906,233.0
New Jersey,Camden,0.7523148148148148,0.721030042918455,432.0,233.0,30,3.128477189635981,665.0
New Jersey,Essex,0.7331910352187834,0.6394230769230769,1874.0,416.0,30,9.37679582957065,2290.0
New Jersey,Hudson,0.7889447236180904,0.6359832635983264,199.0,239.0,30,15.296146001976407,438.0
New Jersey,Mercer,0.8115183246073299,0.7472527472527473,191.0,91.0,30,6.42655773545826,282.0
New Jersey,Middlesex,0.8,0.7733333333333333,30.0,75.0,30,2.6666666666666727,105.0
New Jersey,Monmouth,0.9032258064516129,0.8148148148148148,31.0,54.0,30,8.84109916367981,85.0
New Jersey,Passaic,0.7247706422018348,0.6972477064220184,109.0,109.0,30,2.752293577981646,218.0
New Jersey,Union,0.7738095238095238,0.69,168.0,100.0,30,8.380952380952388,268.0
New Mexico,Bernalillo,0.6142857142857143,0.6125,70.0,480.0,30,0.17857142857142794,550.0
New York,Erie,0.6701986754966888,0.49029126213592233,755.0,206.0,30,17.990741336076642,961.0
New York,Monroe,0.572354211663067,0.593103448275862,463.0,145.0,30,-2.074923661279504,608.0
New York,Nassau,0.7092198581560284,0.5944055944055944,141.0,143.0,30,11.481426375043402,284.0
New York,New York,0.6207496136012365,0.6387719732607081,10352.0,8078.0,30,-1.8022359659471632,18430.0
New York,Oneida,0.8043478260869565,0.5666666666666667,46.0,30.0,30,23.768115942028988,76.0
New York,Onondaga,0.759493670886076,0.7380952380952381,79.0,42.0,30,2.1398432790837862,121.0
New York,Orange,0.6,0.5135135135135135,30.0,37.0,30,8.64864864864865,67.0
New York,Suffolk,0.6986301369863014,0.746606334841629,146.0,221.0,30,-4.797619785532758,367.0
New York,Westchester,0.6666666666666666,0.5359477124183006,141.0,153.0,30,13.0718954248366,294.0
North Carolina,Cumberland,0.5989847715736041,0.7010309278350515,197.0,97.0,30,-10.204615626144742,294.0
North Carolina,Durham,0.6219512195121951,0.609375,164.0,64.0,30,1.257621951219512,228.0
North Carolina,Forsyth,0.7272727272727273,0.5833333333333334,110.0,60.0,30,14.393939393939393,170.0
North Carolina,Guilford,0.6891891891891891,0.627906976744186,222.0,86.0,30,6.12822124450031,308.0
North Carolina,Mecklenburg,0.6303501945525292,0.5707547169811321,514.0,212.0,30,5.959547757139704,726.0
North Carolina,New Hanover,0.6981132075471698,0.5945945945945946,53.0,37.0,30,10.351861295257514,90.0
North Carolina,Robeson,0.5,0.6226415094339622,48.0,53.0,30,-12.264150943396224,101.0
North Carolina,Wake,0.5138888888888888,0.5,72.0,58.0,30,1.388888888888884,130.0
Ohio,Cuyahoga,0.6760700389105059,0.5893416927899686,1028.0,319.0,30,8.672834612053727,1347.0
Ohio,Franklin,0.7372353673723536,0.6962025316455697,803.0,395.0,30,4.103283572678396,1198.0
Ohio,Hamilton,0.6584362139917695,0.581081081081081,486.0,148.0,30,7.735513291068852,634.0
Ohio,Lucas,0.5989847715736041,0.5213675213675214,197.0,117.0,30,7.761725020608267,314.0
Ohio,Mahoning,0.6246913580246913,0.4946236559139785,405.0,93.0,30,13.006770211071284,498.0
Ohio,Montgomery,0.38323353293413176,0.4423076923076923,334.0,156.0,30,-5.907415937356053,490.0
Ohio,Stark,0.675,0.6590909090909091,40.0,44.0,30,1.5909090909090984,84.0
Ohio,Summit,0.6055045871559633,0.6923076923076923,109.0,52.0,30,-8.680310515172895,161.0
Oklahoma,Oklahoma,0.3422222222222222,0.4416058394160584,225.0,274.0,30,-9.93836171938362,499.0
Oklahoma,Tulsa,0.25,0.3105263157894737,164.0,190.0,30,-6.052631578947371,354.0
Oregon,Multnomah,0.2727272727272727,0.3905579399141631,121.0,233.0,30,-11.783066718689039,354.0
Pennsylvania,Allegheny,0.5826193390452876,0.43884892086330934,817.0,139.0,30,14.377041818197828,956.0
Pennsylvania,Berks,0.56,0.448,50.0,125.0,30,11.200000000000005,175.0
Pennsylvania,Chester,0.5675675675675675,0.46875,37.0,32.0,30,9.881756756756754,69.0
Pennsylvania,Dauphin,0.3076923076923077,0.45614035087719296,78.0,57.0,30,-14.844804318488524,135.0
Pennsylvania,Delaware,0.3231707317073171,0.2857142857142857,328.0,84.0,30,3.745644599303138,412.0
Pennsylvania,Lehigh,0.5483870967741935,0.5181818181818182,62.0,110.0,30,3.0205278592375318,172.0
Pennsylvania,Montgomery,0.5853658536585366,0.48148148148148145,41.0,54.0,30,10.38843721770551,95.0
Pennsylvania,Philadelphia,0.7196765498652291,0.6399317406143344,2226.0,586.0,30,7.974480925089466,2812.0
Pennsylvania,York,0.38235294117647056,0.359375,34.0,64.0,30,2.297794117647056,98.0
Rhodes Island,Providence,0.7364341085271318,0.7028301886792453,129.0,212.0,30,3.3603919847886465,341.0
South Carolina,Greenville,0.6862745098039216,0.525,51.0,40.0,30,16.127450980392155,91.0
South Carolina,Spartanburg,0.6428571428571429,0.6666666666666666,42.0,42.0,30,-2.3809523809523725,84.0
Tennessee,Davidson,0.6916666666666667,0.6653386454183267,360.0,251.0,30,2.6328021248339994,611.0
Tennessee,Hamilton,0.7317073170731707,0.6888888888888889,82.0,45.0,30,4.281842818428183,127.0
Tennessee,Knox,0.6704545454545454,0.6470588235294118,88.0,119.0,30,2.3395721925133617,207.0
Tennessee,Shelby,0.6280120481927711,0.5198019801980198,664.0,202.0,30,10.82100679947513,866.0
Texas,Bell,0.6949152542372882,0.651685393258427,59.0,89.0,30,4.322986097886117,148.0
Texas,Bexar,0.7122302158273381,0.6885593220338984,278.0,1416.0,30,2.3670893793439785,1694.0
Texas,Dallas,0.7071393880524527,0.6557603686635944,2059.0,2170.0,30,5.137901938885825,4229.0
Texas,Fort Bend,0.8,0.7303370786516854,35.0,89.0,30,6.966292134831464,124.0
Texas,Galveston,0.8,0.728,75.0,125.0,30,7.200000000000006,200.0
Texas,Gregg,0.6578947368421053,0.4878048780487805,38.0,41.0,30,17.008985879332485,79.0
Texas,Harris,0.6169642857142857,0.6031424227065383,1120.0,1973.0,30,1.382186300774746,3093.0
Texas,Jefferson,0.7362637362637363,0.7066666666666667,91.0,75.0,30,2.9597069597069647,166.0
Texas,Lubbock,0.5555555555555556,0.4666666666666667,36.0,75.0,30,8.888888888888891,111.0
Texas,McLennan,0.6984126984126984,0.5483870967741935,63.0,93.0,30,15.002560163850486,156.0
Texas,Smith,0.6052631578947368,0.5227272727272727,38.0,44.0,30,8.253588516746413,82.0
Texas,Tarrant,0.5238095238095238,0.5878594249201278,378.0,626.0,30,-6.4049901110603935,1004.0
Texas,Travis,0.5416666666666666,0.6226415094339622,48.0,159.0,30,-8.09748427672956,207.0
Virginia,Chesapeake,0.7608695652173914,0.7575757575757576,46.0,33.0,30,0.32938076416337836,79.0
Virginia,Norfolk,0.7589285714285714,0.7884615384615384,224.0,52.0,30,-2.953296703296704,276.0
Virginia,Portsmouth,0.8605769230769231,0.7837837837837838,208.0,37.0,30,7.679313929313936,245.0
Virginia,Richmond,0.775435380384968,0.7258064516129032,1091.0,186.0,30,4.962892877206471,1277.0
Virginia,Roanoke,0.6216216216216216,0.7297297297297297,37.0,37.0,30,-10.81081081081081,74.0
Virginia,Virginia Beach,0.6666666666666666,0.6756756756756757,33.0,37.0,30,-0.9009009009009028,70.0
Washington,King,0.6218181818181818,0.7272727272727273,275.0,407.0,30,-10.545454545454547,682.0
Washington,Pierce,0.48,0.6428571428571429,75.0,168.0,30,-16.285714285714292,243.0
Wisconsin,Milwaukee,0.6839186691312384,0.6336633663366337,541.0,202.0,30,5.025530279460478,743.0
