attribute,group_set,model_a,model_b,metric,quantity,diff,diff_lo,diff_hi,significant,stratum,n_strata,n_strata_used,min_stratum_n,n_standardized,signed_as,gap_a,gap_b
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,fpr,amplification,-0.019022189648638846,-0.34207997903875376,0.3284462279619008,False,State|City,380,52,30,51046,,,
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,selection_rate,signed_gap,-0.017516730103107392,-0.025833962027653125,-0.00972086521403447,True,State|City,380,52,30,51046,Female-Male,0.03782307758322179,0.05533980768632918
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,tpr,signed_gap,-0.014554861042768374,-0.024793385033274766,-0.004847152309439764,True,State|City,380,52,30,51046,Female-Male,0.03606679305832339,0.05062165410109176
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,fpr,signed_gap,-0.01712509148445923,-0.032297558722325134,-0.0012611223297926278,True,State|City,380,52,30,51046,Female-Male,-0.007889283424380555,0.009235808060078676
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,selection_rate,gap,-0.02047086090925837,-0.02909147566126656,-0.011963953381419003,True,State|City,380,35,50,48233,,,
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,selection_rate,amplification,-0.2801115116311089,-0.41249676799795393,-0.16376947801144565,True,State|City,380,35,50,48233,,,
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,tpr,gap,-0.017137379128711938,-0.02682299227784373,-0.006361155028832566,True,State|City,380,35,50,48233,,,
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,tpr,amplification,-0.23449806016550323,-0.38617646790305976,-0.0897414293637055,True,State|City,380,35,50,48233,,,
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,fpr,gap,-0.010508555774807526,-0.0295634644924409,0.019983309590286984,False,State|City,380,35,50,48233,,,
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,fpr,amplification,-0.14379304593925826,-0.4075461234298755,0.2782216766568313,False,State|City,380,35,50,48233,,,
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,selection_rate,signed_gap,-0.02047086090925837,-0.02909147566126656,-0.011963953381419003,True,State|City,380,35,50,48233,Female-Male,0.039321106531502725,0.059791967440761096
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,tpr,signed_gap,-0.017137379128711938,-0.02682299227784373,-0.006361155028832566,True,State|City,380,35,50,48233,Female-Male,0.03717972175937756,0.0543171008880895
Victim Sex,named_n>=5000,graphsage_geo_blind,xgboost_blind,fpr,signed_gap,-0.02008157353232004,-0.03616778444545919,-0.004846146531283561,True,State|City,380,35,50,48233,Female-Male,-0.004786508878756257,0.015295064653563784
